customer_id,country,signup_date,email,total_spend_eur,avg_transaction_value,transaction_frequency,last_tx_date,recency_days,high_ticket_user,cross_border_count
2950,FI,2021-05-24,user2949@example.com,1277.01363,39.9066759375,32,2020-11-21 08:06:00,21,False,21
2951,NO,2022-03-24,user2950@example.com,1533.55617,63.898173750000005,24,2020-11-12 11:20:00,30,False,21
2952,DK,2020-02-07,user2951@example.com,1315.67078,45.36795793103448,29,2020-11-19 18:46:00,23,False,24
2953,NO,2023-11-26,user2952@example.com,1469.67956,54.4325762962963,27,2020-12-11 18:41:00,1,False,20
2954,NO,2019-05-01,user2953@example.com,714.0692,27.4642,26,2020-12-10 09:20:00,2,False,18
2955,NO,2022-04-24,user2954@example.com,726.39882,48.426588,15,2020-11-29 00:42:00,14,False,11
2956,SE,2021-06-02,user2955@example.com,717.44981,32.611354999999996,22,2020-11-19 23:06:00,23,False,18
2957,SE,2019-06-05,user2956@example.com,854.46975,40.689035714285716,21,2020-11-14 19:58:00,28,False,18
2958,DK,2019-06-22,user2957@example.com,1353.31014,71.22684947368421,19,2020-12-08 21:47:00,4,False,17
2959,DK,2020-07-16,user2958@example.com,706.67962,50.477115714285716,14,2020-11-11 00:57:00,32,False,10
2960,SE,2023-05-30,user2959@example.com,1754.5064,60.50022068965517,29,2020-12-06 05:10:00,7,False,23
2961,DK,2020-05-05,user2960@example.com,1110.2627499999999,74.01751666666665,15,2020-12-10 05:45:00,2,False,12
2962,SE,2021-01-14,user2961@example.com,882.0755800000001,46.425030526315794,19,2020-12-04 06:33:00,8,False,11
2963,FI,2021-10-12,user2962@example.com,1858.20426,68.82238,27,2020-11-30 12:17:00,12,False,11
2964,NO,2020-07-30,user2963@example.com,667.23734,31.773206666666667,21,2020-11-27 05:28:00,15,False,17
2965,NO,2023-03-28,user2964@example.com,878.5974,33.79220769230769,26,2020-11-30 10:36:00,12,False,19
2966,DK,2022-06-20,user2965@example.com,1357.62086,52.216186923076926,26,2020-12-03 22:48:00,9,False,23
2967,SE,2023-08-05,user2966@example.com,1326.6217,47.379346428571424,28,2020-12-03 23:42:00,9,False,23
2968,SE,2022-07-17,user2967@example.com,834.06718,43.89827263157895,19,2020-11-23 14:07:00,19,False,15
2969,DK,2023-08-15,user2968@example.com,1069.78474,44.57436416666667,24,2020-12-09 01:58:00,4,False,15
2970,SE,2019-08-04,user2969@example.com,1187.75756,51.64163304347826,23,2020-11-28 09:12:00,14,False,21
2971,FI,2021-09-18,user2970@example.com,1136.26098,42.08374,27,2020-12-03 08:50:00,9,False,17
2972,NO,2021-12-03,user2971@example.com,1330.82622,45.89055931034483,29,2020-12-02 09:44:00,10,False,25
2973,DK,2019-05-23,user2972@example.com,836.34195,36.36269347826087,23,2020-12-11 10:30:00,1,False,15
2974,DK,2019-06-24,user2973@example.com,996.95975,52.471565789473686,19,2020-12-11 19:44:00,1,False,16
2975,SE,2019-10-11,user2974@example.com,1235.50839,47.51955346153846,26,2020-12-10 13:59:00,2,False,18
2976,DK,2023-11-15,user2975@example.com,1027.32228,51.366114,20,2020-10-25 06:36:00,48,False,16
2977,FI,2020-05-22,user2976@example.com,834.36738,33.3746952,25,2020-11-17 08:44:00,25,False,19
2978,SE,2023-11-24,user2977@example.com,1517.70262,52.33457310344828,29,2020-12-10 20:45:00,2,False,22
2979,SE,2022-12-21,user2978@example.com,865.83503,43.2917515,20,2020-12-09 20:20:00,3,False,13
2980,SE,2021-12-09,user2979@example.com,1523.3915200000001,49.141661935483874,31,2020-12-09 08:24:00,3,False,24
2981,SE,2019-04-09,user2980@example.com,820.8201300000001,37.31000590909091,22,2020-11-21 06:18:00,21,False,18
2982,FI,2019-09-02,user2981@example.com,713.48842,26.425497037037037,27,2020-12-06 05:37:00,6,False,19
2983,SE,2023-03-24,user2982@example.com,355.25423,27.327248461538463,13,2020-12-04 04:59:00,9,False,8
2984,DK,2022-07-28,user2983@example.com,1109.21929,44.3687716,25,2020-11-29 15:04:00,13,False,22
2985,FI,2019-12-23,user2984@example.com,979.86192,33.78834206896552,29,2020-12-10 04:49:00,3,False,19
2986,NO,2023-01-26,user2985@example.com,982.91444,42.73541043478261,23,2020-11-27 06:35:00,15,False,21
2987,NO,2020-10-21,user2986@example.com,1283.54872,42.78495733333333,30,2020-12-11 15:41:00,1,False,23
2988,DK,2019-03-15,user2987@example.com,1241.5139100000001,45.981996666666674,27,2020-11-25 23:22:00,17,False,23
2989,DK,2023-03-18,user2988@example.com,1284.67726,44.29921586206896,29,2020-12-10 15:28:00,2,False,26
2990,FI,2021-05-27,user2989@example.com,1337.09958,63.67140857142857,21,2020-12-12 04:13:00,1,False,10
2991,NO,2021-10-13,user2990@example.com,994.51469,41.43811208333333,24,2020-12-12 11:45:00,0,False,18
2992,NO,2021-04-23,user2991@example.com,1344.60828,49.800306666666664,27,2020-12-04 05:10:00,9,False,22
2993,NO,2022-04-01,user2992@example.com,1503.1047899999999,53.682313928571425,28,2020-12-01 18:36:00,11,False,21
2994,NO,2023-11-04,user2993@example.com,1311.30866,50.43494846153846,26,2020-12-07 23:29:00,5,False,22
2995,NO,2020-04-12,user2994@example.com,1413.1402699999999,47.104675666666665,30,2020-12-10 17:59:00,2,False,23
2996,SE,2020-08-20,user2995@example.com,1683.88059,56.129353,30,2020-12-11 09:24:00,1,False,27
2997,DK,2022-11-25,user2996@example.com,767.36823,54.81201642857143,14,2020-11-25 17:46:00,17,False,10
2998,SE,2023-06-06,user2997@example.com,955.11069,41.52655173913043,23,2020-11-27 00:15:00,16,False,16
2999,NO,2022-04-14,user2998@example.com,804.72031,53.64802066666667,15,2020-12-12 01:19:00,1,False,10
3000,FI,2019-04-16,user2999@example.com,1229.85116,45.55004296296296,27,2020-11-26 07:17:00,16,False,16
3001,FI,2019-05-17,user3000@example.com,724.4052800000001,65.85502545454545,11,2020-10-27 04:50:00,47,False,6
3002,NO,2022-11-25,user3001@example.com,1493.4363,64.93201304347826,23,2020-12-01 01:42:00,12,False,21
3003,NO,2021-08-06,user3002@example.com,1184.29091,47.3716364,25,2020-11-20 05:05:00,23,False,21
3004,FI,2019-10-14,user3003@example.com,931.38355,44.35159761904762,21,2020-12-05 13:23:00,7,False,14
3005,SE,2021-05-16,user3004@example.com,1537.90063,73.23336333333334,21,2020-12-07 13:53:00,5,False,16
3006,SE,2023-04-30,user3005@example.com,791.16805,35.96218409090909,22,2020-12-09 10:56:00,3,False,15
3007,NO,2021-06-06,user3006@example.com,930.20694,44.295568571428575,21,2020-11-16 02:35:00,27,False,18
3008,SE,2020-11-28,user3007@example.com,1255.66403,46.50607518518518,27,2020-12-12 12:17:00,0,False,22
3009,FI,2020-12-28,user3008@example.com,1181.3501,51.36304782608696,23,2020-12-10 19:45:00,2,False,13
3010,SE,2023-06-04,user3009@example.com,1190.53982,49.605825833333334,24,2020-11-04 21:37:00,38,False,19
3011,NO,2019-04-03,user3010@example.com,1762.0545399999999,62.93051928571428,28,2020-12-09 23:58:00,3,False,23
3012,FI,2021-06-29,user3011@example.com,1151.47606,52.33982090909091,22,2020-12-06 13:11:00,6,False,13
3013,SE,2021-05-18,user3012@example.com,1474.8493600000002,46.089042500000005,32,2020-12-09 11:58:00,3,False,28
3014,DK,2020-09-25,user3013@example.com,1008.69742,53.08933789473684,19,2020-12-08 00:54:00,5,False,14
3015,FI,2023-05-15,user3014@example.com,1184.52224,56.40582095238095,21,2020-12-07 07:35:00,5,False,11
3016,FI,2021-12-09,user3015@example.com,1067.83975,39.54962037037038,27,2020-11-15 14:18:00,27,False,17
3017,DK,2019-05-25,user3016@example.com,1280.02165,44.138677586206896,29,2020-12-05 11:36:00,7,False,22
3018,DK,2020-05-20,user3017@example.com,1294.37659,56.277243043478265,23,2020-11-27 13:24:00,15,False,18
3019,FI,2019-10-14,user3018@example.com,1101.75687,61.208715,18,2020-11-12 10:38:00,30,False,9
3020,DK,2020-10-30,user3019@example.com,1269.92699,57.72395409090909,22,2020-12-11 03:23:00,2,False,19
3021,NO,2019-03-26,user3020@example.com,1513.0420100000001,60.52168040000001,25,2020-11-12 20:56:00,30,False,21
3022,NO,2022-12-03,user3021@example.com,1370.5522,48.94829285714286,28,2020-11-23 20:54:00,19,False,23
3023,NO,2022-01-04,user3022@example.com,1063.27866,39.38069111111111,27,2020-12-03 23:03:00,9,False,19
3024,FI,2023-10-30,user3023@example.com,867.43584,43.371792,20,2020-11-29 00:51:00,14,False,13
3025,DK,2022-12-05,user3024@example.com,884.3361,58.95574,15,2020-11-21 16:24:00,21,False,13
3026,DK,2023-03-03,user3025@example.com,517.80905,34.520603333333334,15,2020-11-07 15:24:00,35,False,9
3027,SE,2023-11-25,user3026@example.com,1060.29061,53.0145305,20,2020-12-09 12:16:00,3,False,16
3028,SE,2022-08-03,user3027@example.com,1215.57727,46.75297192307692,26,2020-12-12 17:07:00,0,False,25
3029,DK,2020-10-25,user3028@example.com,1119.7920100000001,50.899636818181826,22,2020-11-06 19:33:00,36,False,20
3030,DK,2022-10-31,user3029@example.com,1159.97957,50.43389434782608,23,2020-11-23 16:06:00,19,False,19
3031,DK,2019-01-24,user3030@example.com,998.1391600000001,38.38996769230769,26,2020-12-03 20:59:00,9,False,21
3032,FI,2023-07-23,user3031@example.com,648.22057,40.513785625,16,2020-12-03 21:41:00,9,False,10
3033,DK,2022-11-12,user3032@example.com,2500.06077,52.084599375,48,2020-11-19 04:19:00,24,False,37
3034,SE,2022-07-31,user3033@example.com,708.04494,32.18386090909091,22,2020-12-10 13:43:00,2,False,18
3035,FI,2019-08-30,user3034@example.com,1090.53059,36.351019666666666,30,2020-12-04 14:44:00,8,False,21
3036,DK,2023-05-14,user3035@example.com,1192.74449,44.175721851851854,27,2020-12-12 01:35:00,1,False,19
3037,SE,2021-09-16,user3036@example.com,860.0737300000001,34.4029492,25,2020-11-04 14:42:00,38,False,19
3038,FI,2021-12-20,user3037@example.com,2059.10998,62.397272121212126,33,2020-12-05 02:26:00,8,False,17
3039,DK,2019-09-13,user3038@example.com,863.57847,37.546890000000005,23,2020-11-22 05:37:00,20,False,18
3040,DK,2022-01-11,user3039@example.com,1111.07752,50.50352363636364,22,2020-11-29 19:43:00,13,False,20
3041,DK,2022-05-23,user3040@example.com,1103.3116,64.90068235294117,17,2020-11-27 09:26:00,15,False,14
3042,FI,2022-03-04,user3041@example.com,1144.84788,39.477513103448274,29,2020-12-06 09:32:00,6,False,19
3043,SE,2021-07-13,user3042@example.com,1119.42494,39.979462142857145,28,2020-12-03 17:05:00,9,False,21
3044,SE,2019-05-05,user3043@example.com,1069.72245,42.788897999999996,25,2020-12-10 01:16:00,3,False,18
3045,NO,2022-03-07,user3044@example.com,1478.06002,49.26866733333333,30,2020-12-12 20:17:00,0,False,26
3046,DK,2019-09-11,user3045@example.com,1018.55613,30.865337272727274,33,2020-12-12 10:13:00,0,False,25
3047,NO,2023-04-12,user3046@example.com,1657.44656,61.386909629629635,27,2020-12-12 02:15:00,1,False,24
3048,NO,2021-10-20,user3047@example.com,1035.97493,43.16562208333334,24,2020-12-04 15:12:00,8,False,17
3049,SE,2021-07-25,user3048@example.com,726.4912899999999,27.94197269230769,26,2020-12-02 04:34:00,11,False,19
3050,FI,2022-10-28,user3049@example.com,832.94682,41.647341,20,2020-11-13 20:52:00,29,False,14
3051,FI,2023-06-20,user3050@example.com,953.08946,59.56809125,16,2020-12-12 18:54:00,0,False,8
3052,SE,2022-07-04,user3051@example.com,1359.46858,54.3787432,25,2020-10-28 19:16:00,45,False,22
3053,FI,2023-11-01,user3052@example.com,1687.06845,62.48401666666667,27,2020-11-14 06:48:00,28,False,13
3054,NO,2022-03-03,user3053@example.com,1170.29108,46.8116432,25,2020-12-09 10:52:00,3,False,20
3055,DK,2023-07-11,user3054@example.com,742.96582,53.06898714285715,14,2020-12-05 12:36:00,7,False,11
3056,SE,2019-07-10,user3055@example.com,1401.65737,43.8017928125,32,2020-11-29 19:40:00,13,False,25
3057,DK,2022-02-26,user3056@example.com,800.51486,34.804993913043475,23,2020-12-04 17:33:00,8,False,17
3058,FI,2021-04-17,user3057@example.com,364.54092,22.7838075,16,2020-12-01 08:07:00,11,False,12
3059,DK,2019-11-21,user3058@example.com,661.80683,41.362926875,16,2020-10-24 17:59:00,49,False,14
3060,FI,2020-11-14,user3059@example.com,1025.6691700000001,46.62132590909091,22,2020-12-01 22:21:00,11,False,13
3061,FI,2019-07-23,user3060@example.com,764.87253,40.25644894736842,19,2020-12-09 01:48:00,4,False,12
3062,NO,2020-09-18,user3061@example.com,1038.59968,34.619989333333336,30,2020-12-09 10:07:00,3,False,20
3063,FI,2021-05-12,user3062@example.com,1552.60767,47.048717272727274,33,2020-11-30 06:48:00,12,False,19
3064,NO,2020-08-09,user3063@example.com,1270.93205,74.7607088235294,17,2020-11-12 15:41:00,30,False,16
3065,NO,2022-07-05,user3064@example.com,1008.44965,59.32056764705882,17,2020-09-28 04:34:00,76,False,12
3066,NO,2020-05-20,user3065@example.com,1463.11471,50.45223137931035,29,2020-12-12 10:39:00,0,False,23
3067,SE,2019-04-11,user3066@example.com,813.07685,36.95803863636364,22,2020-12-12 13:18:00,0,False,15
3068,SE,2023-08-05,user3067@example.com,634.88584,28.858447272727275,22,2020-11-29 20:15:00,13,False,14
3069,FI,2021-01-16,user3068@example.com,1347.2359099999999,56.13482958333333,24,2020-12-05 13:50:00,7,False,12
3070,NO,2020-05-17,user3069@example.com,1185.57855,49.399106249999996,24,2020-12-07 11:52:00,5,False,19
3071,SE,2019-08-11,user3070@example.com,1066.43781,48.4744459090909,22,2020-11-10 03:49:00,33,False,18
3072,NO,2020-09-01,user3071@example.com,1128.514,51.29609090909091,22,2020-11-13 06:13:00,29,False,16
3073,DK,2021-05-20,user3072@example.com,1428.7078099999999,62.117730869565214,23,2020-12-12 06:01:00,0,False,19
3074,DK,2019-03-27,user3073@example.com,745.04278,41.391265555555556,18,2020-12-06 13:08:00,6,False,15
3075,DK,2019-05-27,user3074@example.com,1339.6714,58.24658260869565,23,2020-12-06 22:04:00,6,False,21
3076,FI,2023-05-20,user3075@example.com,1141.2124,45.648495999999994,25,2020-12-02 14:34:00,10,False,17
3077,NO,2022-04-27,user3076@example.com,1047.59746,47.61806636363636,22,2020-11-25 18:41:00,17,False,18
3078,DK,2020-04-02,user3077@example.com,1216.75656,57.94078857142857,21,2020-10-28 03:21:00,46,False,16
3079,SE,2023-06-30,user3078@example.com,1178.73399,58.936699499999996,20,2020-12-11 12:21:00,1,False,15
3080,DK,2021-02-02,user3079@example.com,1610.26468,55.52636827586207,29,2020-11-20 15:58:00,22,False,22
3081,DK,2020-03-21,user3080@example.com,854.9266299999999,44.99613842105263,19,2020-12-10 02:18:00,3,False,17
3082,DK,2021-02-12,user3081@example.com,1280.6128,40.01915,32,2020-12-09 02:29:00,4,False,26
3083,FI,2023-09-19,user3082@example.com,1204.33893,57.34947285714285,21,2020-12-02 13:39:00,10,False,9
3084,SE,2020-02-11,user3083@example.com,987.80121,44.900055,22,2020-11-11 02:28:00,32,False,15
3085,NO,2022-08-02,user3084@example.com,833.8293,37.901331818181816,22,2020-12-06 00:38:00,7,False,17
3086,SE,2019-12-21,user3085@example.com,842.66569,40.126937619047624,21,2020-12-05 06:01:00,7,False,17
3087,NO,2020-10-03,user3086@example.com,1127.29091,46.97045458333333,24,2020-11-21 03:40:00,22,False,18
3088,FI,2021-10-28,user3087@example.com,1015.48072,36.26716857142857,28,2020-12-08 14:00:00,4,False,19
3089,FI,2023-07-11,user3088@example.com,832.15256,29.719734285714285,28,2020-12-10 23:58:00,2,False,23
3090,FI,2022-07-05,user3089@example.com,671.29907,37.29439277777778,18,2020-12-09 01:08:00,4,False,13
3091,FI,2022-09-25,user3090@example.com,915.01,48.15842105263158,19,2020-10-20 14:44:00,53,False,10
3092,NO,2023-02-07,user3091@example.com,1249.07086,49.9628344,25,2020-11-27 01:25:00,16,False,21
3093,DK,2020-10-27,user3092@example.com,1570.3349,56.08338928571429,28,2020-11-26 14:23:00,16,False,25
3094,NO,2019-03-15,user3093@example.com,1034.2636,38.30605925925926,27,2020-12-10 17:21:00,2,False,20
3095,SE,2021-09-29,user3094@example.com,1474.78371,47.57366806451613,31,2020-11-29 06:53:00,13,False,27
3096,FI,2019-01-19,user3095@example.com,740.95704,41.16428,18,2020-12-08 01:33:00,5,False,11
3097,FI,2020-12-03,user3096@example.com,1173.40895,43.459590740740744,27,2020-12-09 04:15:00,4,False,17
3098,SE,2022-05-24,user3097@example.com,1246.8059600000001,46.17799851851852,27,2020-12-09 21:38:00,3,False,22
3099,NO,2022-10-24,user3098@example.com,1462.00466,63.56542,23,2020-11-24 00:27:00,19,False,21
3100,DK,2022-12-24,user3099@example.com,1119.97676,46.66569833333333,24,2020-12-01 13:19:00,11,False,21
3101,DK,2021-02-05,user3100@example.com,989.42412,44.97382363636364,22,2020-11-13 20:57:00,29,False,17
3102,SE,2023-10-03,user3101@example.com,910.1821,41.37191363636364,22,2020-11-20 19:32:00,22,False,18
3103,DK,2023-09-25,user3102@example.com,1175.20749,47.0082996,25,2020-12-12 05:43:00,0,False,18
3104,NO,2022-03-25,user3103@example.com,1130.60168,49.15659478260869,23,2020-12-01 20:50:00,11,False,17
3105,NO,2020-07-12,user3104@example.com,219.92857999999998,15.709184285714285,14,2020-12-09 15:13:00,3,False,9
3106,SE,2023-07-02,user3105@example.com,1055.14111,43.96421291666667,24,2020-11-26 07:41:00,16,False,19
3107,NO,2019-01-03,user3106@example.com,1162.269,46.49076,25,2020-12-08 07:45:00,4,False,16
3108,FI,2019-10-03,user3107@example.com,1740.78744,56.1544335483871,31,2020-12-12 04:33:00,1,False,17
3109,SE,2023-08-17,user3108@example.com,1035.74079,41.4296316,25,2020-11-24 00:32:00,19,False,19
3110,NO,2022-10-14,user3109@example.com,1480.04956,59.2019824,25,2020-12-05 13:38:00,7,False,19
3111,SE,2023-11-23,user3110@example.com,1187.41541,51.62675695652174,23,2020-12-13 02:51:00,0,False,13
3112,DK,2019-03-29,user3111@example.com,1164.47565,48.519818750000006,24,2020-12-06 02:10:00,7,False,23
3113,NO,2021-01-21,user3112@example.com,773.40847,48.338029375,16,2020-12-09 21:37:00,3,False,15
3114,FI,2022-08-19,user3113@example.com,996.56244,55.364580000000004,18,2020-12-01 00:03:00,12,False,10
3115,NO,2019-01-09,user3114@example.com,1484.4969999999998,54.981370370370364,27,2020-12-08 02:02:00,5,False,21
3116,SE,2020-03-06,user3115@example.com,354.02479,23.601652666666666,15,2020-11-17 20:32:00,25,False,14
3117,SE,2019-09-17,user3116@example.com,934.5776500000001,37.383106000000005,25,2020-12-09 15:57:00,3,False,21
3118,NO,2022-02-24,user3117@example.com,908.2898799999999,39.49086434782608,23,2020-11-22 01:34:00,21,False,22
3119,FI,2023-03-01,user3118@example.com,1602.61267,55.26250586206896,29,2020-11-29 05:45:00,13,False,13
3120,FI,2022-09-04,user3119@example.com,843.37278,33.7349112,25,2020-12-07 15:07:00,5,False,16
3121,FI,2022-05-20,user3120@example.com,1314.40879,46.94317107142857,28,2020-10-26 20:31:00,47,False,17
3122,SE,2022-06-25,user3121@example.com,830.4004699999999,48.84708647058823,17,2020-10-13 15:28:00,60,False,16
3123,NO,2023-05-23,user3122@example.com,603.09794,24.1239176,25,2020-12-12 16:27:00,0,False,19
3124,DK,2021-11-09,user3123@example.com,1532.73413,47.8979415625,32,2020-12-12 16:14:00,0,False,25
3125,SE,2021-09-26,user3124@example.com,1274.0257,50.961028,25,2020-12-10 21:22:00,2,False,23
3126,FI,2020-10-12,user3125@example.com,996.97923,49.8489615,20,2020-12-05 12:26:00,7,False,13
3127,NO,2021-11-08,user3126@example.com,850.7693399999999,34.030773599999996,25,2020-12-13 00:56:00,0,False,18
3128,FI,2021-11-29,user3127@example.com,634.40423,25.3761692,25,2020-12-08 09:25:00,4,False,21
3129,DK,2019-07-12,user3128@example.com,1454.6909,55.949650000000005,26,2020-11-22 23:02:00,20,False,22
3130,FI,2020-09-26,user3129@example.com,760.27991,34.55817772727273,22,2020-12-05 17:34:00,7,False,15
3131,FI,2019-11-08,user3130@example.com,1429.58789,57.1835156,25,2020-11-29 20:43:00,13,False,14
3132,DK,2022-03-12,user3131@example.com,1083.06672,47.08985739130435,23,2020-12-06 21:43:00,6,False,19
3133,NO,2023-11-11,user3132@example.com,784.79161,32.699650416666664,24,2020-12-08 00:21:00,5,False,23
3134,SE,2020-01-06,user3133@example.com,1681.35277,50.95008393939394,33,2020-12-10 13:39:00,2,False,31
3135,NO,2022-01-15,user3134@example.com,1308.08271,56.873161304347825,23,2020-10-05 10:57:00,68,False,21
3136,DK,2019-03-30,user3135@example.com,1338.20058,55.758357499999995,24,2020-12-13 04:11:00,0,False,22
3137,FI,2019-09-04,user3136@example.com,893.52767,49.64042611111111,18,2020-11-11 04:49:00,32,False,10
3138,NO,2019-12-23,user3137@example.com,846.52141,44.55375842105263,19,2020-11-06 01:10:00,37,False,14
3139,SE,2022-01-25,user3138@example.com,1234.9206,49.396823999999995,25,2020-12-08 10:36:00,4,False,20
3140,DK,2020-02-10,user3139@example.com,1398.40467,53.784794999999995,26,2020-11-21 00:25:00,22,False,22
3141,NO,2020-05-04,user3140@example.com,1332.31346,49.34494296296297,27,2020-12-09 00:53:00,4,False,21
3142,SE,2021-12-03,user3141@example.com,1084.78453,34.9930493548387,31,2020-11-23 13:03:00,19,False,25
3143,DK,2020-04-20,user3142@example.com,704.4136100000001,32.018800454545456,22,2020-11-16 13:26:00,26,False,17
3144,SE,2022-08-01,user3143@example.com,608.60979,28.98141857142857,21,2020-12-02 22:43:00,10,False,16
3145,DK,2021-11-24,user3144@example.com,829.35169,37.69780409090909,22,2020-12-05 17:49:00,7,False,18
3146,FI,2022-12-01,user3145@example.com,1091.82323,45.492634583333334,24,2020-11-07 16:57:00,35,False,14
3147,NO,2023-10-13,user3146@example.com,1805.69857,64.48923464285714,28,2020-12-04 08:46:00,8,False,22
3148,SE,2022-09-12,user3147@example.com,1669.95749,61.85027740740741,27,2020-12-05 21:50:00,7,False,24
3149,DK,2021-04-01,user3148@example.com,1181.08884,42.18174428571428,28,2020-12-08 11:33:00,4,False,24
3150,SE,2019-12-17,user3149@example.com,836.76972,36.381292173913046,23,2020-11-26 07:27:00,16,False,15
3151,SE,2021-04-30,user3150@example.com,1139.87679,54.27984714285714,21,2020-11-21 11:20:00,21,False,16
3152,NO,2023-06-21,user3151@example.com,2100.79595,63.66048333333334,33,2020-12-07 05:49:00,5,False,26
3153,FI,2021-06-03,user3152@example.com,1135.87543,54.089306190476194,21,2020-11-02 02:47:00,41,False,10
3154,SE,2023-07-24,user3153@example.com,764.50686,28.315068888888888,27,2020-11-12 12:00:00,30,False,19
3155,DK,2022-05-16,user3154@example.com,854.23415,38.828825,22,2020-12-05 05:39:00,7,False,20
3156,DK,2020-03-01,user3155@example.com,1337.3728800000001,49.53232888888889,27,2020-12-12 18:54:00,0,False,22
3157,FI,2022-03-30,user3156@example.com,579.78223,30.514854210526316,19,2020-12-11 00:36:00,2,False,16
3158,DK,2022-04-04,user3157@example.com,1196.36953,54.38043318181818,22,2020-12-04 21:42:00,8,False,19
3159,FI,2022-10-20,user3158@example.com,1049.20517,49.96215095238095,21,2020-10-26 07:40:00,47,False,13
3160,DK,2021-10-16,user3159@example.com,1219.48818,39.33832838709677,31,2020-12-11 01:51:00,2,False,25
3161,NO,2022-03-03,user3160@example.com,1132.13839,47.17243291666667,24,2020-09-17 06:08:00,86,False,19
3162,SE,2022-02-13,user3161@example.com,1229.3001199999999,38.415628749999996,32,2020-12-07 21:40:00,5,False,25
3163,NO,2023-04-30,user3162@example.com,1514.4312300000001,38.831570000000006,39,2020-12-07 20:03:00,5,False,33
3164,SE,2021-05-23,user3163@example.com,1183.71863,49.321609583333334,24,2020-12-12 02:21:00,1,False,20
3165,SE,2020-06-17,user3164@example.com,1158.89336,55.1853980952381,21,2020-11-30 04:46:00,13,False,19
3166,SE,2020-06-02,user3165@example.com,611.9145100000001,27.814295909090912,22,2020-12-09 09:34:00,3,False,17
3167,NO,2022-12-17,user3166@example.com,1758.30222,58.610074000000004,30,2020-11-27 20:43:00,15,False,23
3168,SE,2020-08-01,user3167@example.com,1415.59403,48.81358724137931,29,2020-12-07 22:17:00,5,False,24
3169,NO,2021-03-06,user3168@example.com,1144.08162,49.74267913043478,23,2020-11-22 21:55:00,20,False,22
3170,FI,2019-09-06,user3169@example.com,757.6929600000001,31.570540000000005,24,2020-12-08 23:44:00,4,False,19
3171,DK,2023-01-11,user3170@example.com,830.905,41.545249999999996,20,2020-09-04 13:03:00,99,False,17
3172,DK,2022-04-15,user3171@example.com,562.79845,23.449935416666666,24,2020-12-03 19:50:00,9,False,19
3173,SE,2023-08-28,user3172@example.com,830.52492,36.10977913043478,23,2020-11-22 22:21:00,20,False,20
3174,NO,2023-10-02,user3173@example.com,1192.13556,41.10812275862069,29,2020-12-09 06:42:00,3,False,24
3175,DK,2022-01-28,user3174@example.com,993.60798,39.7443192,25,2020-11-24 00:51:00,19,False,23
3176,NO,2020-08-01,user3175@example.com,1331.2037,47.542989285714285,28,2020-12-02 02:21:00,11,False,22
3177,NO,2023-03-06,user3176@example.com,1835.46704,47.063257435897434,39,2020-12-05 22:16:00,7,False,29
3178,SE,2022-06-13,user3177@example.com,718.15748,32.64352181818182,22,2020-11-25 01:17:00,18,False,15
3179,DK,2020-01-05,user3178@example.com,1657.20518,46.03347722222222,36,2020-12-03 18:21:00,9,False,29
3180,SE,2020-09-30,user3179@example.com,1616.7168199999999,55.748855862068964,29,2020-12-12 15:49:00,0,False,24
3181,SE,2019-09-01,user3180@example.com,883.72032,44.186016,20,2020-12-10 14:17:00,2,False,17
3182,DK,2020-03-19,user3181@example.com,619.37863,38.711164375,16,2020-12-01 07:55:00,11,False,13
3183,DK,2019-11-01,user3182@example.com,869.89493,51.17029,17,2020-11-23 15:22:00,19,False,12
3184,FI,2020-02-06,user3183@example.com,1708.77254,56.95908466666666,30,2020-12-09 05:53:00,3,False,15
3185,FI,2022-03-10,user3184@example.com,1163.21783,48.467409583333335,24,2020-11-25 16:31:00,17,False,15
3186,NO,2019-11-29,user3185@example.com,1004.06076,37.18743555555555,27,2020-11-25 06:40:00,17,False,21
3187,DK,2020-08-02,user3186@example.com,795.9894899999999,30.614980384615382,26,2020-12-04 22:43:00,8,False,16
3188,FI,2022-08-15,user3187@example.com,435.87494,25.639702352941175,17,2020-12-06 12:25:00,6,False,14
3189,NO,2021-09-24,user3188@example.com,912.74437,45.6372185,20,2020-10-27 10:20:00,46,False,15
3190,NO,2019-08-13,user3189@example.com,919.39764,51.077646666666666,18,2020-12-09 10:19:00,3,False,13
3191,NO,2020-01-23,user3190@example.com,1007.19379,37.3034737037037,27,2020-12-03 08:06:00,9,False,18
3192,FI,2019-07-11,user3191@example.com,362.95182,21.35010705882353,17,2020-11-28 08:26:00,14,False,15
3193,DK,2019-10-19,user3192@example.com,764.9750700000001,36.42738428571429,21,2020-10-19 05:17:00,55,False,17
3194,SE,2019-10-05,user3193@example.com,1141.82219,49.64444304347826,23,2020-11-25 01:52:00,18,False,19
3195,NO,2020-01-17,user3194@example.com,864.54258,33.251637692307696,26,2020-12-07 12:44:00,5,False,19
3196,FI,2023-09-08,user3195@example.com,1364.60463,52.484793461538466,26,2020-11-21 05:27:00,21,False,15
3197,FI,2019-11-22,user3196@example.com,1321.48154,57.45571913043478,23,2020-12-10 16:36:00,2,False,12
3198,SE,2022-01-21,user3197@example.com,984.5538300000001,44.752446818181824,22,2020-10-27 16:11:00,46,False,20
3199,SE,2020-11-06,user3198@example.com,1436.26477,53.19499148148148,27,2020-11-27 17:35:00,15,False,18
