customer_id,country,signup_date,email
2497,FI,2021-10-24,user2496@example.com
2498,NO,2023-10-09,user2497@example.com
2499,DK,2020-10-15,user2498@example.com
2500,FI,2020-07-23,user2499@example.com
2501,NO,2021-06-12,user2500@example.com
2502,DK,2019-08-01,user2501@example.com
2503,SE,2021-05-14,user2502@example.com
2504,NO,2021-02-11,user2503@example.com
2505,NO,2020-03-30,user2504@example.com
2506,DK,2023-06-01,user2505@example.com
2507,SE,2021-03-21,user2506@example.com
2508,NO,2019-09-16,user2507@example.com
2509,FI,2021-09-04,user2508@example.com
2510,FI,2022-12-18,user2509@example.com
2511,FI,2023-10-16,user2510@example.com
2512,SE,2021-11-30,user2511@example.com
2513,NO,2021-11-19,user2512@example.com
2514,FI,2023-02-15,user2513@example.com
2515,SE,2023-07-15,user2514@example.com
2516,FI,2019-07-26,user2515@example.com
2517,DK,2019-01-04,user2516@example.com
2518,NO,2023-09-05,user2517@example.com
2519,NO,2020-03-20,user2518@example.com
2520,SE,2021-11-26,user2519@example.com
2521,SE,2022-08-21,user2520@example.com
2522,NO,2023-11-20,user2521@example.com
2523,FI,2022-04-20,user2522@example.com
2524,FI,2022-03-10,user2523@example.com
2525,DK,2020-01-04,user2524@example.com
2526,FI,2019-05-26,user2525@example.com
2527,SE,2022-08-27,user2526@example.com
2528,SE,2021-12-17,user2527@example.com
2529,FI,2020-09-21,user2528@example.com
2530,SE,2019-09-03,user2529@example.com
2531,NO,2022-08-02,user2530@example.com
2532,NO,2020-09-29,user2531@example.com
2533,FI,2023-03-02,user2532@example.com
2534,NO,2021-09-12,user2533@example.com
2535,NO,2020-10-11,user2534@example.com
2536,DK,2020-11-29,user2535@example.com
2537,DK,2023-05-19,user2536@example.com
2538,NO,2019-04-04,user2537@example.com
2539,FI,2023-09-05,user2538@example.com
2540,DK,2020-12-22,user2539@example.com
2541,SE,2023-02-26,user2540@example.com
2542,SE,2023-02-24,user2541@example.com
2543,SE,2023-10-03,user2542@example.com
2544,FI,2019-02-19,user2543@example.com
2545,NO,2023-01-12,user2544@example.com
2546,SE,2020-01-02,user2545@example.com
2547,FI,2022-11-14,user2546@example.com
2548,DK,2021-03-23,user2547@example.com
2549,NO,2019-09-20,user2548@example.com
2550,DK,2023-10-30,user2549@example.com
2551,FI,2020-02-21,user2550@example.com
2552,SE,2021-08-04,user2551@example.com
2553,SE,2022-05-20,user2552@example.com
2554,FI,2019-01-21,user2553@example.com
2555,SE,2019-04-03,user2554@example.com
2556,NO,2021-09-06,user2555@example.com
2557,FI,2023-05-29,user2556@example.com
2558,DK,2021-08-28,user2557@example.com
2559,FI,2019-03-04,user2558@example.com
2560,NO,2020-09-19,user2559@example.com
2561,NO,2022-07-27,user2560@example.com
2562,FI,2023-08-16,user2561@example.com
2563,FI,2021-12-16,user2562@example.com
2564,SE,2019-12-16,user2563@example.com
2565,NO,2020-11-30,user2564@example.com
2566,FI,2020-06-19,user2565@example.com
2567,FI,2022-11-23,user2566@example.com
2568,NO,2021-07-22,user2567@example.com
2569,FI,2020-12-14,user2568@example.com
2570,SE,2023-04-27,user2569@example.com
2571,NO,2021-07-03,user2570@example.com
2572,SE,2020-06-22,user2571@example.com
2573,SE,2019-05-27,user2572@example.com
2574,SE,2021-03-12,user2573@example.com
2575,SE,2020-10-05,user2574@example.com
2576,NO,2022-04-25,user2575@example.com
2577,SE,2022-12-08,user2576@example.com
2578,SE,2022-10-15,user2577@example.com
2579,FI,2019-06-29,user2578@example.com
2580,NO,2021-05-07,user2579@example.com
2581,NO,2020-06-08,user2580@example.com
2582,DK,2021-01-23,user2581@example.com
2583,NO,2023-11-27,user2582@example.com
2584,NO,2021-09-29,user2583@example.com
2585,DK,2022-07-18,user2584@example.com
2586,NO,2021-10-25,user2585@example.com
2587,NO,2022-12-15,user2586@example.com
2588,NO,2020-12-19,user2587@example.com
2589,NO,2022-02-19,user2588@example.com
2590,DK,2021-07-03,user2589@example.com
2591,NO,2021-01-27,user2590@example.com
2592,NO,2021-11-13,user2591@example.com
2593,DK,2022-04-19,user2592@example.com
2594,FI,2019-11-06,user2593@example.com
2595,SE,2022-09-19,user2594@example.com
2596,FI,2023-04-23,user2595@example.com
2597,DK,2021-08-23,user2596@example.com
2598,SE,2019-09-22,user2597@example.com
2599,DK,2022-04-03,user2598@example.com
2600,DK,2020-01-24,user2599@example.com
2601,NO,2021-03-05,user2600@example.com
2602,SE,2019-07-30,user2601@example.com
2603,NO,2019-09-18,user2602@example.com
2604,SE,2023-11-19,user2603@example.com
2605,DK,2023-08-22,user2604@example.com
2606,DK,2022-09-09,user2605@example.com
2607,FI,2019-05-06,user2606@example.com
2608,SE,2020-05-07,user2607@example.com
2609,NO,2020-07-03,user2608@example.com
2610,FI,2021-09-28,user2609@example.com
2611,FI,2021-01-07,user2610@example.com
2612,FI,2019-11-19,user2611@example.com
2613,NO,2021-06-20,user2612@example.com
2614,FI,2020-03-07,user2613@example.com
2615,NO,2020-01-25,user2614@example.com
2616,FI,2019-09-06,user2615@example.com
2617,NO,2019-12-20,user2616@example.com
2618,DK,2021-12-17,user2617@example.com
2619,DK,2022-11-11,user2618@example.com
2620,DK,2020-06-21,user2619@example.com
2621,DK,2021-01-05,user2620@example.com
2622,DK,2023-08-14,user2621@example.com
2623,FI,2020-06-19,user2622@example.com
2624,FI,2021-05-26,user2623@example.com
2625,FI,2019-05-01,user2624@example.com
2626,NO,2020-02-15,user2625@example.com
2627,NO,2020-08-13,user2626@example.com
2628,NO,2019-05-22,user2627@example.com
2629,NO,2022-01-26,user2628@example.com
2630,DK,2022-08-09,user2629@example.com
2631,DK,2022-04-17,user2630@example.com
2632,DK,2022-05-06,user2631@example.com
2633,SE,2021-11-17,user2632@example.com
2634,FI,2023-02-28,user2633@example.com
2635,NO,2019-02-12,user2634@example.com
2636,NO,2021-04-27,user2635@example.com
2637,DK,2021-08-22,user2636@example.com
2638,NO,2021-06-09,user2637@example.com
2639,NO,2021-05-31,user2638@example.com
2640,FI,2021-02-22,user2639@example.com
2641,DK,2021-04-16,user2640@example.com
2642,FI,2021-02-23,user2641@example.com
2643,SE,2021-08-20,user2642@example.com
2644,SE,2023-01-02,user2643@example.com
2645,SE,2021-11-10,user2644@example.com
2646,DK,2022-01-30,user2645@example.com
2647,NO,2021-01-02,user2646@example.com
2648,DK,2022-04-01,user2647@example.com
2649,DK,2022-08-28,user2648@example.com
2650,NO,2020-03-09,user2649@example.com
2651,FI,2022-03-05,user2650@example.com
2652,SE,2019-12-13,user2651@example.com
2653,FI,2023-11-19,user2652@example.com
2654,SE,2023-04-01,user2653@example.com
2655,DK,2020-06-08,user2654@example.com
2656,SE,2021-10-23,user2655@example.com
2657,DK,2022-07-09,user2656@example.com
2658,FI,2023-07-30,user2657@example.com
2659,DK,2023-03-27,user2658@example.com
2660,FI,2021-03-27,user2659@example.com
2661,NO,2023-06-11,user2660@example.com
2662,NO,2022-02-09,user2661@example.com
2663,NO,2020-04-26,user2662@example.com
2664,DK,2023-11-30,user2663@example.com
2665,NO,2023-03-12,user2664@example.com
2666,SE,2022-04-14,user2665@example.com
2667,FI,2019-11-18,user2666@example.com
2668,FI,2023-11-28,user2667@example.com
2669,SE,2023-06-07,user2668@example.com
2670,DK,2023-09-27,user2669@example.com
2671,DK,2020-10-09,user2670@example.com
2672,FI,2020-08-14,user2671@example.com
2673,NO,2019-10-20,user2672@example.com
2674,DK,2021-01-28,user2673@example.com
2675,DK,2021-01-19,user2674@example.com
2676,SE,2022-02-08,user2675@example.com
2677,SE,2022-05-25,user2676@example.com
2678,NO,2019-03-19,user2677@example.com
2679,DK,2019-08-11,user2678@example.com
2680,DK,2022-10-29,user2679@example.com
2681,SE,2023-02-07,user2680@example.com
2682,DK,2020-10-18,user2681@example.com
2683,FI,2019-11-21,user2682@example.com
2684,SE,2021-08-25,user2683@example.com
2685,NO,2020-05-12,user2684@example.com
2686,SE,2019-11-09,user2685@example.com
2687,DK,2021-08-07,user2686@example.com
2688,NO,2023-08-30,user2687@example.com
2689,SE,2019-05-08,user2688@example.com
2690,FI,2020-02-23,user2689@example.com
2691,FI,2021-10-03,user2690@example.com
2692,SE,2020-01-24,user2691@example.com
2693,FI,2021-01-06,user2692@example.com
2694,FI,2022-07-29,user2693@example.com
2695,FI,2022-08-08,user2694@example.com
2696,NO,2020-02-19,user2695@example.com
2697,FI,2021-01-08,user2696@example.com
2698,FI,2019-03-27,user2697@example.com
2699,FI,2021-07-26,user2698@example.com
2700,NO,2020-08-31,user2699@example.com
2701,SE,2019-09-19,user2700@example.com
2702,DK,2020-01-02,user2701@example.com
2703,FI,2020-10-21,user2702@example.com
2704,SE,2019-01-29,user2703@example.com
2705,FI,2023-02-25,user2704@example.com
2706,NO,2023-10-30,user2705@example.com
2707,SE,2023-11-12,user2706@example.com
2708,NO,2022-12-03,user2707@example.com
2709,FI,2019-01-14,user2708@example.com
2710,FI,2019-06-03,user2709@example.com
2711,NO,2021-03-21,user2710@example.com
2712,DK,2023-04-07,user2711@example.com
2713,NO,2020-11-15,user2712@example.com
2714,FI,2020-09-02,user2713@example.com
2715,NO,2021-11-09,user2714@example.com
2716,DK,2020-03-13,user2715@example.com
2717,NO,2023-10-17,user2716@example.com
2718,DK,2020-03-18,user2717@example.com
2719,DK,2021-10-09,user2718@example.com
2720,NO,2020-11-01,user2719@example.com
2721,NO,2020-02-12,user2720@example.com
2722,SE,2020-08-31,user2721@example.com
2723,FI,2020-12-26,user2722@example.com
2724,DK,2023-07-06,user2723@example.com
2725,SE,2023-02-14,user2724@example.com
2726,NO,2021-11-07,user2725@example.com
2727,FI,2023-03-11,user2726@example.com
2728,SE,2022-08-21,user2727@example.com
2729,DK,2023-09-25,user2728@example.com
2730,SE,2021-01-31,user2729@example.com
2731,DK,2019-09-06,user2730@example.com
2732,NO,2020-02-18,user2731@example.com
2733,FI,2020-05-11,user2732@example.com
2734,FI,2020-03-30,user2733@example.com
2735,FI,2019-03-31,user2734@example.com
2736,NO,2022-07-08,user2735@example.com
2737,DK,2019-09-14,user2736@example.com
2738,NO,2021-07-26,user2737@example.com
2739,FI,2022-11-09,user2738@example.com
2740,NO,2023-01-17,user2739@example.com
2741,NO,2022-08-18,user2740@example.com
2742,NO,2020-05-08,user2741@example.com
2743,DK,2022-05-16,user2742@example.com
2744,SE,2019-05-04,user2743@example.com
2745,SE,2021-10-14,user2744@example.com
2746,NO,2023-08-05,user2745@example.com
2747,SE,2021-11-19,user2746@example.com
2748,SE,2021-06-18,user2747@example.com
2749,NO,2023-06-15,user2748@example.com
2750,NO,2020-11-14,user2749@example.com
2751,FI,2022-09-15,user2750@example.com
2752,SE,2023-02-08,user2751@example.com
2753,DK,2020-11-05,user2752@example.com
2754,NO,2020-09-19,user2753@example.com
2755,FI,2022-08-26,user2754@example.com
2756,DK,2021-02-07,user2755@example.com
2757,SE,2023-08-31,user2756@example.com
2758,FI,2021-05-16,user2757@example.com
2759,NO,2022-07-14,user2758@example.com
2760,DK,2019-01-21,user2759@example.com
2761,NO,2023-05-30,user2760@example.com
2762,SE,2019-04-25,user2761@example.com
2763,DK,2022-08-01,user2762@example.com
2764,SE,2021-07-26,user2763@example.com
2765,SE,2021-10-04,user2764@example.com
2766,FI,2019-06-17,user2765@example.com
2767,NO,2020-12-29,user2766@example.com
2768,DK,2019-01-22,user2767@example.com
2769,SE,2021-12-05,user2768@example.com
2770,SE,2023-08-15,user2769@example.com
2771,DK,2021-06-13,user2770@example.com
2772,SE,2021-03-27,user2771@example.com
2773,FI,2023-06-12,user2772@example.com
2774,FI,2023-07-22,user2773@example.com
2775,FI,2020-05-10,user2774@example.com
2776,FI,2023-03-26,user2775@example.com
2777,SE,2019-01-13,user2776@example.com
2778,DK,2020-05-22,user2777@example.com
2779,DK,2020-07-23,user2778@example.com
2780,DK,2023-01-16,user2779@example.com
2781,DK,2022-04-23,user2780@example.com
2782,NO,2021-12-27,user2781@example.com
2783,DK,2019-02-10,user2782@example.com
2784,NO,2020-09-01,user2783@example.com
2785,NO,2023-07-04,user2784@example.com
2786,FI,2020-11-16,user2785@example.com
2787,NO,2023-07-05,user2786@example.com
2788,SE,2019-02-17,user2787@example.com
2789,NO,2023-11-20,user2788@example.com
2790,FI,2023-07-17,user2789@example.com
2791,NO,2022-11-19,user2790@example.com
2792,SE,2023-10-01,user2791@example.com
2793,SE,2021-07-07,user2792@example.com
2794,SE,2019-07-29,user2793@example.com
2795,FI,2019-09-17,user2794@example.com
2796,FI,2022-06-02,user2795@example.com
2797,DK,2020-07-12,user2796@example.com
2798,FI,2019-05-16,user2797@example.com
2799,SE,2020-05-15,user2798@example.com
2800,SE,2023-10-15,user2799@example.com
2801,FI,2020-05-31,user2800@example.com
2802,NO,2020-06-02,user2801@example.com
2803,FI,2023-08-17,user2802@example.com
2804,FI,2019-07-18,user2803@example.com
2805,SE,2019-05-31,user2804@example.com
2806,DK,2021-07-10,user2805@example.com
2807,SE,2023-01-16,user2806@example.com
2808,DK,2023-11-10,user2807@example.com
2809,SE,2023-08-07,user2808@example.com
2810,FI,2022-10-30,user2809@example.com
2811,SE,2020-04-18,user2810@example.com
2812,SE,2021-10-01,user2811@example.com
2813,SE,2022-05-15,user2812@example.com
2814,FI,2020-06-17,user2813@example.com
2815,FI,2020-01-19,user2814@example.com
2816,FI,2022-05-30,user2815@example.com
2817,FI,2021-01-18,user2816@example.com
2818,DK,2020-06-26,user2817@example.com
2819,DK,2021-06-11,user2818@example.com
2820,NO,2022-03-16,user2819@example.com
2821,FI,2020-01-28,user2820@example.com
2822,DK,2019-06-30,user2821@example.com
2823,SE,2019-11-15,user2822@example.com
2824,FI,2020-09-28,user2823@example.com
2825,NO,2020-01-19,user2824@example.com
2826,NO,2019-12-06,user2825@example.com
2827,NO,2021-03-30,user2826@example.com
2828,SE,2022-04-13,user2827@example.com
2829,DK,2019-03-04,user2828@example.com
2830,SE,2023-09-18,user2829@example.com
2831,FI,2020-07-26,user2830@example.com
2832,NO,2022-02-08,user2831@example.com
2833,SE,2021-01-18,user2832@example.com
2834,SE,2021-11-15,user2833@example.com
2835,DK,2021-04-10,user2834@example.com
2836,DK,2020-02-22,user2835@example.com
2837,NO,2023-10-11,user2836@example.com
2838,SE,2019-08-07,user2837@example.com
2839,SE,2020-08-19,user2838@example.com
2840,DK,2020-01-26,user2839@example.com
2841,SE,2023-09-01,user2840@example.com
2842,SE,2022-02-27,user2841@example.com
2843,SE,2023-10-02,user2842@example.com
2844,DK,2021-05-04,user2843@example.com
2845,NO,2020-11-15,user2844@example.com
2846,FI,2021-07-06,user2845@example.com
2847,NO,2021-11-10,user2846@example.com
2848,FI,2021-07-25,user2847@example.com
2849,SE,2023-06-29,user2848@example.com
2850,NO,2021-08-11,user2849@example.com
2851,FI,2022-09-30,user2850@example.com
2852,DK,2019-03-18,user2851@example.com
2853,DK,2020-11-29,user2852@example.com
2854,NO,2020-10-01,user2853@example.com
2855,NO,2020-02-16,user2854@example.com
2856,SE,2020-03-04,user2855@example.com
2857,NO,2023-08-08,user2856@example.com
2858,SE,2020-06-29,user2857@example.com
2859,SE,2023-09-29,user2858@example.com
2860,DK,2023-06-05,user2859@example.com
2861,DK,2022-04-05,user2860@example.com
2862,FI,2019-08-12,user2861@example.com
2863,DK,2020-07-27,user2862@example.com
2864,DK,2020-03-31,user2863@example.com
2865,NO,2021-11-09,user2864@example.com
2866,DK,2019-02-28,user2865@example.com
2867,FI,2022-03-11,user2866@example.com
2868,NO,2021-02-21,user2867@example.com
2869,FI,2023-11-21,user2868@example.com
2870,DK,2021-05-03,user2869@example.com
2871,FI,2022-05-14,user2870@example.com
2872,NO,2023-03-17,user2871@example.com
2873,SE,2019-02-05,user2872@example.com
2874,FI,2023-11-01,user2873@example.com
2875,FI,2019-04-26,user2874@example.com
2876,NO,2023-12-01,user2875@example.com
2877,NO,2020-10-19,user2876@example.com
2878,FI,2022-11-17,user2877@example.com
2879,DK,2022-08-25,user2878@example.com
2880,FI,2020-04-18,user2879@example.com
2881,NO,2019-05-25,user2880@example.com
2882,SE,2021-06-13,user2881@example.com
2883,SE,2020-07-26,user2882@example.com
2884,DK,2019-03-18,user2883@example.com
2885,FI,2022-06-27,user2884@example.com
2886,SE,2019-05-25,user2885@example.com
2887,FI,2021-11-23,user2886@example.com
2888,NO,2020-09-02,user2887@example.com
2889,SE,2019-01-22,user2888@example.com
2890,DK,2019-10-08,user2889@example.com
2891,NO,2021-03-21,user2890@example.com
2892,DK,2023-07-20,user2891@example.com
2893,NO,2023-07-11,user2892@example.com
2894,SE,2021-01-05,user2893@example.com
2895,DK,2023-02-15,user2894@example.com
2896,DK,2022-04-15,user2895@example.com
2897,NO,2019-05-10,user2896@example.com
2898,DK,2023-10-29,user2897@example.com
2899,NO,2023-03-23,user2898@example.com
2900,NO,2022-06-23,user2899@example.com
2901,NO,2020-11-01,user2900@example.com
2902,NO,2021-07-01,user2901@example.com
2903,SE,2023-01-16,user2902@example.com
2904,NO,2023-11-06,user2903@example.com
2905,FI,2019-08-13,user2904@example.com
2906,DK,2020-02-23,user2905@example.com
2907,FI,2022-07-17,user2906@example.com
2908,SE,2022-04-17,user2907@example.com
2909,FI,2022-02-02,user2908@example.com
2910,DK,2019-07-23,user2909@example.com
2911,FI,2020-01-01,user2910@example.com
2912,SE,2022-07-21,user2911@example.com
2913,NO,2020-09-06,user2912@example.com
2914,FI,2022-03-27,user2913@example.com
2915,SE,2021-09-20,user2914@example.com
2916,SE,2020-02-16,user2915@example.com
2917,DK,2022-05-20,user2916@example.com
2918,DK,2023-09-30,user2917@example.com
2919,FI,2023-03-04,user2918@example.com
2920,NO,2019-04-07,user2919@example.com
2921,SE,2023-01-23,user2920@example.com
2922,FI,2020-06-10,user2921@example.com
2923,SE,2019-08-31,user2922@example.com
2924,SE,2021-07-25,user2923@example.com
2925,NO,2019-02-05,user2924@example.com
2926,NO,2019-09-23,user2925@example.com
2927,FI,2021-10-18,user2926@example.com
2928,NO,2021-03-10,user2927@example.com
2929,NO,2023-06-14,user2928@example.com
2930,FI,2022-08-17,user2929@example.com
2931,NO,2023-05-23,user2930@example.com
2932,DK,2021-03-01,user2931@example.com
2933,SE,2019-10-05,user2932@example.com
2934,SE,2019-08-27,user2933@example.com
2935,SE,2022-08-24,user2934@example.com
2936,SE,2020-11-07,user2935@example.com
2937,FI,2020-05-28,user2936@example.com
2938,SE,2019-01-01,user2937@example.com
2939,SE,2020-04-20,user2938@example.com
2940,SE,2023-03-04,user2939@example.com
2941,SE,2022-01-28,user2940@example.com
2942,DK,2023-10-05,user2941@example.com
2943,SE,2021-04-16,user2942@example.com
2944,DK,2021-11-16,user2943@example.com
2945,FI,2023-04-12,user2944@example.com
2946,NO,2023-02-03,user2945@example.com
2947,SE,2019-05-25,user2946@example.com
2948,NO,2020-11-17,user2947@example.com
2949,NO,2019-05-20,user2948@example.com
2950,FI,2021-05-24,user2949@example.com
2951,NO,2022-03-24,user2950@example.com
2952,DK,2020-02-07,user2951@example.com
2953,NO,2023-11-26,user2952@example.com
2954,NO,2019-05-01,user2953@example.com
2955,NO,2022-04-24,user2954@example.com
2956,SE,2021-06-02,user2955@example.com
2957,SE,2019-06-05,user2956@example.com
2958,DK,2019-06-22,user2957@example.com
2959,DK,2020-07-16,user2958@example.com
2960,SE,2023-05-30,user2959@example.com
2961,DK,2020-05-05,user2960@example.com
2962,SE,2021-01-14,user2961@example.com
2963,FI,2021-10-12,user2962@example.com
2964,NO,2020-07-30,user2963@example.com
2965,NO,2023-03-28,user2964@example.com
2966,DK,2022-06-20,user2965@example.com
2967,SE,2023-08-05,user2966@example.com
2968,SE,2022-07-17,user2967@example.com
2969,DK,2023-08-15,user2968@example.com
2970,SE,2019-08-04,user2969@example.com
2971,FI,2021-09-18,user2970@example.com
2972,NO,2021-12-03,user2971@example.com
2973,DK,2019-05-23,user2972@example.com
2974,DK,2019-06-24,user2973@example.com
2975,SE,2019-10-11,user2974@example.com
2976,DK,2023-11-15,user2975@example.com
2977,FI,2020-05-22,user2976@example.com
2978,SE,2023-11-24,user2977@example.com
2979,SE,2022-12-21,user2978@example.com
2980,SE,2021-12-09,user2979@example.com
2981,SE,2019-04-09,user2980@example.com
2982,FI,2019-09-02,user2981@example.com
2983,SE,2023-03-24,user2982@example.com
2984,DK,2022-07-28,user2983@example.com
2985,FI,2019-12-23,user2984@example.com
2986,NO,2023-01-26,user2985@example.com
2987,NO,2020-10-21,user2986@example.com
2988,DK,2019-03-15,user2987@example.com
2989,DK,2023-03-18,user2988@example.com
2990,FI,2021-05-27,user2989@example.com
2991,NO,2021-10-13,user2990@example.com
2992,NO,2021-04-23,user2991@example.com
2993,NO,2022-04-01,user2992@example.com
2994,NO,2023-11-04,user2993@example.com
2995,NO,2020-04-12,user2994@example.com
2996,SE,2020-08-20,user2995@example.com
2997,DK,2022-11-25,user2996@example.com
2998,SE,2023-06-06,user2997@example.com
2999,NO,2022-04-14,user2998@example.com
3000,FI,2019-04-16,user2999@example.com
3001,FI,2019-05-17,user3000@example.com
3002,NO,2022-11-25,user3001@example.com
3003,NO,2021-08-06,user3002@example.com
3004,FI,2019-10-14,user3003@example.com
3005,SE,2021-05-16,user3004@example.com
3006,SE,2023-04-30,user3005@example.com
3007,NO,2021-06-06,user3006@example.com
3008,SE,2020-11-28,user3007@example.com
3009,FI,2020-12-28,user3008@example.com
3010,SE,2023-06-04,user3009@example.com
3011,NO,2019-04-03,user3010@example.com
3012,FI,2021-06-29,user3011@example.com
3013,SE,2021-05-18,user3012@example.com
3014,DK,2020-09-25,user3013@example.com
3015,FI,2023-05-15,user3014@example.com
3016,FI,2021-12-09,user3015@example.com
3017,DK,2019-05-25,user3016@example.com
3018,DK,2020-05-20,user3017@example.com
3019,FI,2019-10-14,user3018@example.com
3020,DK,2020-10-30,user3019@example.com
3021,NO,2019-03-26,user3020@example.com
3022,NO,2022-12-03,user3021@example.com
3023,NO,2022-01-04,user3022@example.com
3024,FI,2023-10-30,user3023@example.com
3025,DK,2022-12-05,user3024@example.com
3026,DK,2023-03-03,user3025@example.com
3027,SE,2023-11-25,user3026@example.com
3028,SE,2022-08-03,user3027@example.com
3029,DK,2020-10-25,user3028@example.com
3030,DK,2022-10-31,user3029@example.com
3031,DK,2019-01-24,user3030@example.com
3032,FI,2023-07-23,user3031@example.com
3033,DK,2022-11-12,user3032@example.com
3034,SE,2022-07-31,user3033@example.com
3035,FI,2019-08-30,user3034@example.com
3036,DK,2023-05-14,user3035@example.com
3037,SE,2021-09-16,user3036@example.com
3038,FI,2021-12-20,user3037@example.com
3039,DK,2019-09-13,user3038@example.com
3040,DK,2022-01-11,user3039@example.com
3041,DK,2022-05-23,user3040@example.com
3042,FI,2022-03-04,user3041@example.com
3043,SE,2021-07-13,user3042@example.com
3044,SE,2019-05-05,user3043@example.com
3045,NO,2022-03-07,user3044@example.com
3046,DK,2019-09-11,user3045@example.com
3047,NO,2023-04-12,user3046@example.com
3048,NO,2021-10-20,user3047@example.com
3049,SE,2021-07-25,user3048@example.com
3050,FI,2022-10-28,user3049@example.com
3051,FI,2023-06-20,user3050@example.com
3052,SE,2022-07-04,user3051@example.com
3053,FI,2023-11-01,user3052@example.com
3054,NO,2022-03-03,user3053@example.com
3055,DK,2023-07-11,user3054@example.com
3056,SE,2019-07-10,user3055@example.com
3057,DK,2022-02-26,user3056@example.com
3058,FI,2021-04-17,user3057@example.com
3059,DK,2019-11-21,user3058@example.com
3060,FI,2020-11-14,user3059@example.com
3061,FI,2019-07-23,user3060@example.com
3062,NO,2020-09-18,user3061@example.com
3063,FI,2021-05-12,user3062@example.com
3064,NO,2020-08-09,user3063@example.com
3065,NO,2022-07-05,user3064@example.com
3066,NO,2020-05-20,user3065@example.com
3067,SE,2019-04-11,user3066@example.com
3068,SE,2023-08-05,user3067@example.com
3069,FI,2021-01-16,user3068@example.com
3070,NO,2020-05-17,user3069@example.com
3071,SE,2019-08-11,user3070@example.com
3072,NO,2020-09-01,user3071@example.com
3073,DK,2021-05-20,user3072@example.com
3074,DK,2019-03-27,user3073@example.com
3075,DK,2019-05-27,user3074@example.com
3076,FI,2023-05-20,user3075@example.com
3077,NO,2022-04-27,user3076@example.com
3078,DK,2020-04-02,user3077@example.com
3079,SE,2023-06-30,user3078@example.com
3080,DK,2021-02-02,user3079@example.com
3081,DK,2020-03-21,user3080@example.com
3082,DK,2021-02-12,user3081@example.com
3083,FI,2023-09-19,user3082@example.com
3084,SE,2020-02-11,user3083@example.com
3085,NO,2022-08-02,user3084@example.com
3086,SE,2019-12-21,user3085@example.com
3087,NO,2020-10-03,user3086@example.com
3088,FI,2021-10-28,user3087@example.com
3089,FI,2023-07-11,user3088@example.com
3090,FI,2022-07-05,user3089@example.com
3091,FI,2022-09-25,user3090@example.com
3092,NO,2023-02-07,user3091@example.com
3093,DK,2020-10-27,user3092@example.com
3094,NO,2019-03-15,user3093@example.com
3095,SE,2021-09-29,user3094@example.com
3096,FI,2019-01-19,user3095@example.com
3097,FI,2020-12-03,user3096@example.com
3098,SE,2022-05-24,user3097@example.com
3099,NO,2022-10-24,user3098@example.com
3100,DK,2022-12-24,user3099@example.com
3101,DK,2021-02-05,user3100@example.com
3102,SE,2023-10-03,user3101@example.com
3103,DK,2023-09-25,user3102@example.com
3104,NO,2022-03-25,user3103@example.com
3105,NO,2020-07-12,user3104@example.com
3106,SE,2023-07-02,user3105@example.com
3107,NO,2019-01-03,user3106@example.com
3108,FI,2019-10-03,user3107@example.com
3109,SE,2023-08-17,user3108@example.com
3110,NO,2022-10-14,user3109@example.com
3111,SE,2023-11-23,user3110@example.com
3112,DK,2019-03-29,user3111@example.com
3113,NO,2021-01-21,user3112@example.com
3114,FI,2022-08-19,user3113@example.com
3115,NO,2019-01-09,user3114@example.com
3116,SE,2020-03-06,user3115@example.com
3117,SE,2019-09-17,user3116@example.com
3118,NO,2022-02-24,user3117@example.com
3119,FI,2023-03-01,user3118@example.com
3120,FI,2022-09-04,user3119@example.com
3121,FI,2022-05-20,user3120@example.com
3122,SE,2022-06-25,user3121@example.com
3123,NO,2023-05-23,user3122@example.com
3124,DK,2021-11-09,user3123@example.com
3125,SE,2021-09-26,user3124@example.com
3126,FI,2020-10-12,user3125@example.com
3127,NO,2021-11-08,user3126@example.com
3128,FI,2021-11-29,user3127@example.com
3129,DK,2019-07-12,user3128@example.com
3130,FI,2020-09-26,user3129@example.com
3131,FI,2019-11-08,user3130@example.com
3132,DK,2022-03-12,user3131@example.com
3133,NO,2023-11-11,user3132@example.com
3134,SE,2020-01-06,user3133@example.com
3135,NO,2022-01-15,user3134@example.com
3136,DK,2019-03-30,user3135@example.com
3137,FI,2019-09-04,user3136@example.com
3138,NO,2019-12-23,user3137@example.com
3139,SE,2022-01-25,user3138@example.com
3140,DK,2020-02-10,user3139@example.com
3141,NO,2020-05-04,user3140@example.com
3142,SE,2021-12-03,user3141@example.com
3143,DK,2020-04-20,user3142@example.com
3144,SE,2022-08-01,user3143@example.com
3145,DK,2021-11-24,user3144@example.com
3146,FI,2022-12-01,user3145@example.com
3147,NO,2023-10-13,user3146@example.com
3148,SE,2022-09-12,user3147@example.com
3149,DK,2021-04-01,user3148@example.com
3150,SE,2019-12-17,user3149@example.com
3151,SE,2021-04-30,user3150@example.com
3152,NO,2023-06-21,user3151@example.com
3153,FI,2021-06-03,user3152@example.com
3154,SE,2023-07-24,user3153@example.com
3155,DK,2022-05-16,user3154@example.com
3156,DK,2020-03-01,user3155@example.com
3157,FI,2022-03-30,user3156@example.com
3158,DK,2022-04-04,user3157@example.com
3159,FI,2022-10-20,user3158@example.com
3160,DK,2021-10-16,user3159@example.com
3161,NO,2022-03-03,user3160@example.com
3162,SE,2022-02-13,user3161@example.com
